Tag|Name|Keyword|VR|VM|Status
300A0224|SourceEncapsulationNominalTransmission|Source​Encapsulation​Nominal​Transmission|DS|1|
300A0226|SourceIsotopeName|Source​Isotope​Name|LO|1|
300A0228|SourceIsotopeHalfLife|Source​Isotope​Half​Life|DS|1|
300A0229|SourceStrengthUnits|Source​Strength​Units|CS|1|
300A022A|ReferenceAirKermaRate|Reference​Air​Kerma​Rate|DS|1|
300A022B|SourceStrength|Source​Strength|DS|1|
300A022C|SourceStrengthReferenceDate|Source​Strength​Reference​Date|DA|1|
300A022E|SourceStrengthReferenceTime|Source​Strength​Reference​Time|TM|1|
300A0230|ApplicationSetupSequence|Application​Setup​Sequence|SQ|1|
300A0232|ApplicationSetupType|Application​Setup​Type|CS|1|
300A0234|ApplicationSetupNumber|Application​Setup​Number|IS|1|
300A0236|ApplicationSetupName|Application​Setup​Name|LO|1|
300A0238|ApplicationSetupManufacturer|Application​Setup​Manufacturer|LO|1|
300A0240|TemplateNumber|Template​Number|IS|1|
300A0242|TemplateType|Template​Type|SH|1|
300A0244|TemplateName|Template​Name|LO|1|
300A0250|TotalReferenceAirKerma|Total​Reference​Air​Kerma|DS|1|
300A0260|BrachyAccessoryDeviceSequence|Brachy​Accessory​Device​Sequence|SQ|1|
300A0262|BrachyAccessoryDeviceNumber|Brachy​Accessory​Device​Number|IS|1|
300A0263|BrachyAccessoryDeviceId|Brachy​Accessory​Device​ID|SH|1|
300A0264|BrachyAccessoryDeviceType|Brachy​Accessory​Device​Type|CS|1|
300A0266|BrachyAccessoryDeviceName|Brachy​Accessory​Device​Name|LO|1|
300A026A|BrachyAccessoryDeviceNominalThickness|Brachy​Accessory​Device​Nominal​Thickness|DS|1|
300A026C|BrachyAccessoryDeviceNominalTransmission|Brachy​Accessory​Device​Nominal​Transmission|DS|1|
300A0271|ChannelEffectiveLength|Channel​Effective​Length|DS|1|
300A0272|ChannelInnerLength|Channel​Inner​Length|DS|1|
300A0273|AfterloaderChannelId|Afterloader​Channel​ID|SH|1|
300A0274|SourceApplicatorTipLength|Source​Applicator​Tip​Length|DS|1|
300A0280|ChannelSequence|Channel​Sequence|SQ|1|
300A0282|ChannelNumber|Channel​Number|IS|1|
300A0284|ChannelLength|Channel​Length|DS|1|
300A0286|ChannelTotalTime|Channel​Total​Time|DS|1|
300A0288|SourceMovementType|Source​Movement​Type|CS|1|
300A028A|NumberOfPulses|Number​Of​Pulses|IS|1|
300A028C|PulseRepetitionInterval|Pulse​Repetition​Interval|DS|1|
300A0290|SourceApplicatorNumber|Source​Applicator​Number|IS|1|
300A0291|SourceApplicatorId|Source​Applicator​ID|SH|1|
300A0292|SourceApplicatorType|Source​Applicator​Type|CS|1|
300A0294|SourceApplicatorName|Source​Applicator​Name|LO|1|
300A0296|SourceApplicatorLength|Source​Applicator​Length|DS|1|
300A0298|SourceApplicatorManufacturer|Source​Applicator​Manufacturer|LO|1|
300A029C|SourceApplicatorWallNominalThickness|Source​Applicator​Wall​Nominal​Thickness|DS|1|
300A029E|SourceApplicatorWallNominalTransmission|Source​Applicator​Wall​Nominal​Transmission|DS|1|
300A02A0|SourceApplicatorStepSize|Source​Applicator​Step​Size|DS|1|
300A02A1|ApplicatorShapeReferencedRoiNumber|Applicator​Shape​Referenced​ROI​Number|IS|1|
300A02A2|TransferTubeNumber|Transfer​Tube​Number|IS|1|
300A02A4|TransferTubeLength|Transfer​Tube​Length|DS|1|
300A02B0|ChannelShieldSequence|Channel​Shield​Sequence|SQ|1|
300A02B2|ChannelShieldNumber|Channel​Shield​Number|IS|1|
300A02B3|ChannelShieldId|Channel​Shield​ID|SH|1|
300A02B4|ChannelShieldName|Channel​Shield​Name|LO|1|
300A02B8|ChannelShieldNominalThickness|Channel​Shield​Nominal​Thickness|DS|1|
300A02BA|ChannelShieldNominalTransmission|Channel​Shield​Nominal​Transmission|DS|1|
300A02C8|FinalCumulativeTimeWeight|Final​Cumulative​Time​Weight|DS|1|
300A02D0|BrachyControlPointSequence|Brachy​Control​Point​Sequence|SQ|1|
300A02D2|ControlPointRelativePosition|Control​Point​Relative​Position|DS|1|
300A02D4|ControlPoint3DPosition|Control​Point3D​Position|DS|3|
300A02D6|CumulativeTimeWeight|Cumulative​Time​Weight|DS|1|
300A02E0|CompensatorDivergence|Compensator​Divergence|CS|1|
300A02E1|CompensatorMountingPosition|Compensator​Mounting​Position|CS|1|
300A02E2|SourceToCompensatorDistance|Source​To​Compensator​Distance|DS|1-n|
300A02E3|TotalCompensatorTrayWater-EquivalentThickness|Total​Compensator​Tray​Water​Equivalent​Thickness|FL|1|
300A02E4|IsocenterToCompensatorTrayDistance|Isocenter​To​Compensator​Tray​Distance|FL|1|
300A02E5|CompensatorColumnOffset|Compensator​Column​Offset|FL|1|
300A02E6|IsocenterToCompensatorDistances|Isocenter​To​Compensator​Distances|FL|1-n|
300A02E7|CompensatorRelativeStoppingPowerRatio|Compensator​Relative​Stopping​Power​Ratio|FL|1|
300A02E8|CompensatorMillingToolDiameter|Compensator​Milling​Tool​Diameter|FL|1|
300A02EA|IonRangeCompensatorSequence|Ion​Range​Compensator​Sequence|SQ|1|
300A02EB|CompensatorDescription|Compensator​Description|LT|1|
300A0302|RadiationMassNumber|Radiation​Mass​Number|IS|1|
300A0304|RadiationAtomicNumber|Radiation​Atomic​Number|IS|1|
300A0306|RadiationChargeState|Radiation​Charge​State|SS|1|
300A0308|ScanMode|Scan​Mode|CS|1|
300A0309|ModulatedScanModeType|Modulated​Scan​Mode​Type|CS|1|
300A030A|VirtualSource-AxisDistances|Virtual​Source​Axis​Distances|FL|2|
300A030C|SnoutSequence|Snout​Sequence|SQ|1|
300A030D|SnoutPosition|Snout​Position|FL|1|
300A030F|SnoutId|Snout​ID|SH|1|
300A0312|NumberOfRangeShifters|Number​Of​Range​Shifters|IS|1|
300A0314|RangeShifterSequence|Range​Shifter​Sequence|SQ|1|
300A0316|RangeShifterNumber|Range​Shifter​Number|IS|1|
300A0318|RangeShifterId|Range​Shifter​ID|SH|1|
300A0320|RangeShifterType|Range​Shifter​Type|CS|1|
300A0322|RangeShifterDescription|Range​Shifter​Description|LO|1|
300A0330|NumberOfLateralSpreadingDevices|Number​Of​Lateral​Spreading​Devices|IS|1|
300A0332|LateralSpreadingDeviceSequence|Lateral​Spreading​Device​Sequence|SQ|1|
300A0334|LateralSpreadingDeviceNumber|Lateral​Spreading​Device​Number|IS|1|
300A0336|LateralSpreadingDeviceId|Lateral​Spreading​Device​ID|SH|1|
300A0338|LateralSpreadingDeviceType|Lateral​Spreading​Device​Type|CS|1|
300A033A|LateralSpreadingDeviceDescription|Lateral​Spreading​Device​Description|LO|1|
300A033C|LateralSpreadingDeviceWaterEquivalentThickness|Lateral​Spreading​Device​Water​Equivalent​Thickness|FL|1|
300A0340|NumberOfRangeModulators|Number​Of​Range​Modulators|IS|1|
300A0342|RangeModulatorSequence|Range​Modulator​Sequence|SQ|1|
300A0344|RangeModulatorNumber|Range​Modulator​Number|IS|1|
300A0346|RangeModulatorId|Range​Modulator​ID|SH|1|
300A0348|RangeModulatorType|Range​Modulator​Type|CS|1|
300A034A|RangeModulatorDescription|Range​Modulator​Description|LO|1|
300A034C|BeamCurrentModulationId|Beam​Current​Modulation​ID|SH|1|
300A0350|PatientSupportType|Patient​Support​Type|CS|1|
300A0352|PatientSupportId|Patient​Support​ID|SH|1|
300A0354|PatientSupportAccessoryCode|Patient​Support​Accessory​Code|LO|1|
300A0355|TrayAccessoryCode|Tray​Accessory​Code|LO|1|
300A0356|FixationLightAzimuthalAngle|Fixation​Light​Azimuthal​Angle|FL|1|
300A0358|FixationLightPolarAngle|Fixation​Light​Polar​Angle|FL|1|
300A035A|MetersetRate|Meterset​Rate|FL|1|
300A0360|RangeShifterSettingsSequence|Range​Shifter​Settings​Sequence|SQ|1|
300A0362|RangeShifterSetting|Range​Shifter​Setting|LO|1|
300A0364|IsocenterToRangeShifterDistance|Isocenter​To​Range​Shifter​Distance|FL|1|
300A0366|RangeShifterWaterEquivalentThickness|Range​Shifter​Water​Equivalent​Thickness|FL|1|
300A0370|LateralSpreadingDeviceSettingsSequence|Lateral​Spreading​Device​Settings​Sequence|SQ|1|
300A0372|LateralSpreadingDeviceSetting|Lateral​Spreading​Device​Setting|LO|1|
300A0374|IsocenterToLateralSpreadingDeviceDistance|Isocenter​To​Lateral​Spreading​Device​Distance|FL|1|
300A0380|RangeModulatorSettingsSequence|Range​Modulator​Settings​Sequence|SQ|1|
300A0382|RangeModulatorGatingStartValue|Range​Modulator​Gating​Start​Value|FL|1|
300A0384|RangeModulatorGatingStopValue|Range​Modulator​Gating​Stop​Value|FL|1|
300A0386|RangeModulatorGatingStartWaterEquivalentThickness|Range​Modulator​Gating​Start​Water​Equivalent​Thickness|FL|1|
300A0388|RangeModulatorGatingStopWaterEquivalentThickness|Range​Modulator​Gating​Stop​Water​Equivalent​Thickness|FL|1|
300A038A|IsocenterToRangeModulatorDistance|Isocenter​To​Range​Modulator​Distance|FL|1|
300A038F|ScanSpotTimeOffset|Scan​Spot​Time​Offset|FL|1-n|
300A0390|ScanSpotTuneId|Scan​Spot​Tune​ID|SH|1|
300A0391|ScanSpotPrescribedIndices|Scan​Spot​Prescribed​Indices|IS|1-n|
300A0392|NumberOfScanSpotPositions|Number​Of​Scan​Spot​Positions|IS|1|
300A0393|ScanSpotReordered|Scan​Spot​Reordered|CS|1|
300A0394|ScanSpotPositionMap|Scan​Spot​Position​Map|FL|1-n|
300A0395|ScanSpotReorderingAllowed|Scan​Spot​Reordering​Allowed|CS|1|
300A0396|ScanSpotMetersetWeights|Scan​Spot​Meterset​Weights|FL|1-n|
300A0398|ScanningSpotSize|Scanning​Spot​Size|FL|2|
300A0399|ScanSpotSizesDelivered|Scan​Spot​Sizes​Delivered|FL|2-2n|
300A039A|NumberOfPaintings|Number​Of​Paintings|IS|1|
300A03A0|IonToleranceTableSequence|Ion​Tolerance​Table​Sequence|SQ|1|
300A03A2|IonBeamSequence|Ion​Beam​Sequence|SQ|1|
300A03A4|IonBeamLimitingDeviceSequence|Ion​Beam​Limiting​Device​Sequence|SQ|1|
300A03A6|IonBlockSequence|Ion​Block​Sequence|SQ|1|
300A03A8|IonControlPointSequence|Ion​Control​Point​Sequence|SQ|1|
300A03AA|IonWedgeSequence|Ion​Wedge​Sequence|SQ|1|
300A03AC|IonWedgePositionSequence|Ion​Wedge​Position​Sequence|SQ|1|
300A0401|ReferencedSetupImageSequence|Referenced​Setup​Image​Sequence|SQ|1|
300A0402|SetupImageComment|Setup​Image​Comment|ST|1|
300A0410|MotionSynchronizationSequence|Motion​Synchronization​Sequence|SQ|1|
300A0412|ControlPointOrientation|Control​Point​Orientation|FL|3|
300A0420|GeneralAccessorySequence|General​Accessory​Sequence|SQ|1|
300A0421|GeneralAccessoryId|General​Accessory​ID|SH|1|
300A0422|GeneralAccessoryDescription|General​Accessory​Description|ST|1|
300A0423|GeneralAccessoryType|General​Accessory​Type|CS|1|
300A0424|GeneralAccessoryNumber|General​Accessory​Number|IS|1|
300A0425|SourceToGeneralAccessoryDistance|Source​To​General​Accessory​Distance|FL|1|
300A0426|IsocenterToGeneralAccessoryDistance|Isocenter​To​General​Accessory​Distance|DS|1|
300A0431|ApplicatorGeometrySequence|Applicator​Geometry​Sequence|SQ|1|
300A0432|ApplicatorApertureShape|Applicator​Aperture​Shape|CS|1|
300A0433|ApplicatorOpening|Applicator​Opening|FL|1|
300A0434|ApplicatorOpeningX|Applicator​Opening​X|FL|1|
300A0435|ApplicatorOpeningY|Applicator​Opening​Y|FL|1|
300A0436|SourceToApplicatorMountingPositionDistance|Source​To​Applicator​Mounting​Position​Distance|FL|1|
300A0440|NumberOfBlockSlabItems|Number​Of​Block​Slab​Items|IS|1|
300A0441|BlockSlabSequence|Block​Slab​Sequence|SQ|1|
300A0442|BlockSlabThickness|Block​Slab​Thickness|DS|1|
300A0443|BlockSlabNumber|Block​Slab​Number|US|1|
300A0450|DeviceMotionControlSequence|Device​Motion​Control​Sequence|SQ|1|
300A0451|DeviceMotionExecutionMode|Device​Motion​Execution​Mode|CS|1|
300A0452|DeviceMotionObservationMode|Device​Motion​Observation​Mode|CS|1|
300A0453|DeviceMotionParameterCodeSequence|Device​Motion​Parameter​Code​Sequence|SQ|1|
300A0501|DistalDepthFraction|Distal​Depth​Fraction|FL|1|
300A0502|DistalDepth|Distal​Depth|FL|1|
300A0503|NominalRangeModulationFractions|Nominal​Range​Modulation​Fractions|FL|2|
300A0504|NominalRangeModulatedRegionDepths|Nominal​Range​Modulated​Region​Depths|FL|2|
300A0505|DepthDoseParametersSequence|Depth​Dose​Parameters​Sequence|SQ|1|
300A0506|DeliveredDepthDoseParametersSequence|Delivered​Depth​Dose​Parameters​Sequence|SQ|1|
300A0507|DeliveredDistalDepthFraction|Delivered​Distal​Depth​Fraction|FL|1|
300A0508|DeliveredDistalDepth|Delivered​Distal​Depth|FL|1|
300A0509|DeliveredNominalRangeModulationFractions|Delivered​Nominal​Range​Modulation​Fractions|FL|2|
300A0510|DeliveredNominalRangeModulatedRegionDepths|Delivered​Nominal​Range​Modulated​Region​Depths|FL|2|
300A0511|DeliveredReferenceDoseDefinition|Delivered​Reference​Dose​Definition|CS|1|
300A0512|ReferenceDoseDefinition|Reference​Dose​Definition|CS|1|
300A0600|RtControlPointIndex|RTControl​Point​Index|US|1|
300A0601|RadiationGenerationModeIndex|Radiation​Generation​Mode​Index|US|1|
300A0602|ReferencedDefinedDeviceIndex|Referenced​Defined​Device​Index|US|1|
300A0603|RadiationDoseIdentificationIndex|Radiation​Dose​Identification​Index|US|1|
300A0604|NumberOfRtControlPoints|Number​Of​RTControl​Points|US|1|
300A0605|ReferencedRadiationGenerationModeIndex|Referenced​Radiation​Generation​Mode​Index|US|1|
300A0606|TreatmentPositionIndex|Treatment​Position​Index|US|1|
300A0607|ReferencedDeviceIndex|Referenced​Device​Index|US|1|
300A0608|TreatmentPositionGroupLabel|Treatment​Position​Group​Label|LO|1|
300A0609|TreatmentPositionGroupUid|Treatment​Position​Group​UID|UI|1|
300A060A|TreatmentPositionGroupSequence|Treatment​Position​Group​Sequence|SQ|1|
300A060B|ReferencedTreatmentPositionIndex|Referenced​Treatment​Position​Index|US|1|
300A060C|ReferencedRadiationDoseIdentificationIndex|Referenced​Radiation​Dose​Identification​Index|US|1|
300A060D|RtAccessoryHolderWater-EquivalentThickness|RTAccessory​Holder​Water​Equivalent​Thickness|FD|1|
300A060E|ReferencedRtAccessoryHolderDeviceIndex|Referenced​RTAccessory​Holder​Device​Index|US|1|
300A060F|RtAccessoryHolderSlotExistenceFlag|RTAccessory​Holder​Slot​Existence​Flag|CS|1|
300A0610|RtAccessoryHolderSlotSequence|RTAccessory​Holder​Slot​Sequence|SQ|1|
300A0611|RtAccessoryHolderSlotId|RTAccessory​Holder​Slot​ID|LO|1|
300A0612|RtAccessoryHolderSlotDistance|RTAccessory​Holder​Slot​Distance|FD|1|
300A0613|RtAccessorySlotDistance|RTAccessory​Slot​Distance|FD|1|
300A0614|RtAccessoryHolderDefinitionSequence|RTAccessory​Holder​Definition​Sequence|SQ|1|
300A0615|RtAccessoryDeviceSlotId|RTAccessory​Device​Slot​ID|LO|1|
300A0616|RtRadiationSequence|RTRadiation​Sequence|SQ|1|
300A0617|RadiationDoseSequence|Radiation​Dose​Sequence|SQ|1|
300A0618|RadiationDoseIdentificationSequence|Radiation​Dose​Identification​Sequence|SQ|1|
300A0619|RadiationDoseIdentificationLabel|Radiation​Dose​Identification​Label|LO|1|
300A061A|ReferenceDoseType|Reference​Dose​Type|CS|1|
300A061B|PrimaryDoseValueIndicator|Primary​Dose​Value​Indicator|CS|1|
300A061C|DoseValuesSequence|Dose​Values​Sequence|SQ|1|
300A061D|DoseValuePurpose|Dose​Value​Purpose|CS|1-n|
300A061E|ReferenceDosePointCoordinates|Reference​Dose​Point​Coordinates|FD|3|
300A061F|RadiationDoseValuesParametersSequence|Radiation​Dose​Values​Parameters​Sequence|SQ|1|
300A0620|MetersetToDoseMappingSequence|Meterset​To​Dose​Mapping​Sequence|SQ|1|
300A0621|ExpectedIn-VivoMeasurementValuesSequence|Expected​In​Vivo​Measurement​Values​Sequence|SQ|1|
300A0622|ExpectedIn-VivoMeasurementValueIndex|Expected​In​Vivo​Measurement​Value​Index|US|1|
300A0623|RadiationDoseIn-VivoMeasurementLabel|Radiation​Dose​In​Vivo​Measurement​Label|LO|1|
300A0624|RadiationDoseCentralAxisDisplacement|Radiation​Dose​Central​Axis​Displacement|FD|2|
300A0625|RadiationDoseValue|Radiation​Dose​Value|FD|1|
300A0626|RadiationDoseSourceToSkinDistance|Radiation​Dose​Source​To​Skin​Distance|FD|1|
300A0627|RadiationDoseMeasurementPointCoordinates|Radiation​Dose​Measurement​Point​Coordinates|FD|3|
300A0628|RadiationDoseSourceToExternalContourDistance|Radiation​Dose​Source​To​External​Contour​Distance|FD|1|
300A0629|RtToleranceSetSequence|RTTolerance​Set​Sequence|SQ|1|
300A062A|RtToleranceSetLabel|RTTolerance​Set​Label|LO|1|
300A062B|AttributeToleranceValuesSequence|Attribute​Tolerance​Values​Sequence|SQ|1|
300A062C|ToleranceValue|Tolerance​Value|FD|1|
300A062D|PatientSupportPositionToleranceSequence|Patient​Support​Position​Tolerance​Sequence|SQ|1|
300A062E|TreatmentTimeLimit|Treatment​Time​Limit|FD|1|
300A062F|C-ArmPhoton-ElectronControlPointSequence|CArm​Photon​Electron​Control​Point​Sequence|SQ|1|
300A0630|ReferencedRtRadiationSequence|Referenced​RTRadiation​Sequence|SQ|1|
300A0631|ReferencedRtInstanceSequence|Referenced​RTInstance​Sequence|SQ|1|
300A0632|ReferencedRtPatientSetupSequence|Referenced​RTPatient​Setup​Sequence|SQ|1|RET (2021c)
300A0634|SourceToPatientSurfaceDistance|Source​To​Patient​Surface​Distance|FD|1|
300A0635|TreatmentMachineSpecialModeCodeSequence|Treatment​Machine​Special​Mode​Code​Sequence|SQ|1|
300A0636|IntendedNumberOfFractions|Intended​Number​Of​Fractions|US|1|
300A0637|RtRadiationSetIntent|RTRadiation​Set​Intent|CS|1|
300A0638|RtRadiationPhysicalAndGeometricContentDetailFlag|RTRadiation​Physical​And​Geometric​Content​Detail​Flag|CS|1|
300A0639|RtRecordFlag|RTRecord​Flag|CS|1|
300A063A|TreatmentDeviceIdentificationSequence|Treatment​Device​Identification​Sequence|SQ|1|
300A063B|ReferencedRtPhysicianIntentSequence|Referenced​RTPhysician​Intent​Sequence|SQ|1|
300A063C|CumulativeMeterset|Cumulative​Meterset|FD|1|
300A063D|DeliveryRate|Delivery​Rate|FD|1|
300A063E|DeliveryRateUnitSequence|Delivery​Rate​Unit​Sequence|SQ|1|
300A063F|TreatmentPositionSequence|Treatment​Position​Sequence|SQ|1|
300A0640|RadiationSource-AxisDistance|Radiation​Source​Axis​Distance|FD|1|
300A0641|NumberOfRtBeamLimitingDevices|Number​Of​RTBeam​Limiting​Devices|US|1|
300A0642|RtBeamLimitingDeviceProximalDistance|RTBeam​Limiting​Device​Proximal​Distance|FD|1|
300A0643|RtBeamLimitingDeviceDistalDistance|RTBeam​Limiting​Device​Distal​Distance|FD|1|
300A0644|ParallelRtBeamDelimiterDeviceOrientationLabelCodeSequence|Parallel​RTBeam​Delimiter​Device​Orientation​Label​Code​Sequence|SQ|1|
300A0645|BeamModifierOrientationAngle|Beam​Modifier​Orientation​Angle|FD|1|
300A0646|FixedRtBeamDelimiterDeviceSequence|Fixed​RTBeam​Delimiter​Device​Sequence|SQ|1|
300A0647|ParallelRtBeamDelimiterDeviceSequence|Parallel​RTBeam​Delimiter​Device​Sequence|SQ|1|
300A0648|NumberOfParallelRtBeamDelimiters|Number​Of​Parallel​RTBeam​Delimiters|US|1|
300A0649|ParallelRtBeamDelimiterBoundaries|Parallel​RTBeam​Delimiter​Boundaries|FD|2-n|
300A064A|ParallelRtBeamDelimiterPositions|Parallel​RTBeam​Delimiter​Positions|FD|2-n|
300A064B|RtBeamLimitingDeviceOffset|RTBeam​Limiting​Device​Offset|FD|2|
